,date,bitcoin,ethereum,tether,ripple,solana,terra-luna,cardano,avalanche,stellar,monero
3218,2022-05-14 07:00:00,83,15,55,47,30,0,7,2,69,6
3219,2022-05-14 08:00:00,87,13,40,25,63,0,6,4,63,25
3220,2022-05-14 09:00:00,83,12,53,39,68,0,5,4,61,24
3221,2022-05-14 10:00:00,85,12,31,34,57,0,6,3,57,11
3222,2022-05-14 11:00:00,89,13,23,21,51,0,7,5,53,16
3223,2022-05-14 12:00:00,89,14,34,33,46,0,6,5,51,15
3224,2022-05-14 13:00:00,83,14,43,42,69,0,8,9,61,47
3225,2022-05-14 14:00:00,89,11,26,38,47,0,6,9,45,9
3226,2022-05-14 15:00:00,75,12,19,26,49,0,5,8,69,9
3227,2022-05-14 16:00:00,84,13,38,38,62,0,5,9,72,27
3228,2022-05-14 17:00:00,78,13,27,50,45,2,7,8,64,9
3229,2022-05-14 18:00:00,82,12,23,26,58,0,6,7,57,19
3230,2022-05-14 19:00:00,76,12,37,35,47,0,6,11,61,15
3231,2022-05-14 20:00:00,87,15,24,57,53,0,5,7,44,33
3232,2022-05-14 21:00:00,85,12,18,68,51,0,7,18,54,12
3233,2022-05-14 22:00:00,90,13,40,37,46,0,8,15,74,20
3234,2022-05-14 23:00:00,75,12,31,35,64,0,7,21,70,21
3235,2022-05-15 00:00:00,72,13,31,28,57,0,6,18,78,21
3236,2022-05-15 01:00:00,73,13,24,35,43,0,8,18,71,22
3237,2022-05-15 02:00:00,75,14,25,54,35,0,4,18,65,22
3238,2022-05-15 03:00:00,65,9,11,30,63,0,3,16,74,0
3239,2022-05-15 04:00:00,70,11,26,26,43,0,4,12,84,31
3240,2022-05-15 05:00:00,68,13,32,40,41,0,7,11,29,0
3241,2022-05-15 06:00:00,78,10,30,41,81,0,6,6,76,35
3242,2022-05-15 07:00:00,71,11,32,52,39,0,6,4,39,13
3243,2022-05-15 08:00:00,76,13,28,31,56,0,7,2,51,19
3244,2022-05-15 09:00:00,68,12,36,46,61,0,8,4,43,12
3245,2022-05-15 10:00:00,65,9,17,28,39,0,5,2,57,12
3246,2022-05-15 11:00:00,66,10,31,19,54,0,5,5,48,11
3247,2022-05-15 12:00:00,77,13,17,37,68,0,4,10,40,20
3248,2022-05-15 13:00:00,66,12,22,54,48,0,5,6,55,18
3249,2022-05-15 14:00:00,69,9,30,26,58,0,4,7,35,4
3250,2022-05-15 15:00:00,73,9,19,47,43,0,4,9,73,22
3251,2022-05-15 16:00:00,70,13,9,58,61,0,5,7,76,14
3252,2022-05-15 17:00:00,70,11,24,46,43,0,6,11,62,9
3253,2022-05-15 18:00:00,80,11,18,23,50,0,6,9,69,9
3254,2022-05-15 19:00:00,81,13,30,43,54,0,7,12,67,24
3255,2022-05-15 20:00:00,93,14,16,43,58,0,8,10,70,16
3256,2022-05-15 21:00:00,88,16,21,36,54,0,8,15,55,18
3257,2022-05-15 22:00:00,78,13,41,52,58,0,3,16,65,33
3258,2022-05-15 23:00:00,79,12,30,41,56,0,9,21,61,21
3259,2022-05-16 00:00:00,71,13,13,40,71,0,6,18,61,14
3260,2022-05-16 01:00:00,68,11,22,42,54,0,6,25,45,19
3261,2022-05-16 02:00:00,68,12,13,39,42,0,9,28,52,33
3262,2022-05-16 03:00:00,65,12,39,43,29,0,6,15,59,27
3263,2022-05-16 04:00:00,74,11,16,42,84,0,2,13,72,13
3264,2022-05-16 05:00:00,79,11,21,34,70,0,8,8,62,6
3265,2022-05-16 06:00:00,74,14,14,26,43,0,5,5,40,17
3266,2022-05-16 07:00:00,75,12,27,33,64,0,7,5,49,28
3267,2022-05-16 08:00:00,78,11,35,49,29,0,7,3,62,10
3268,2022-05-16 09:00:00,73,10,24,42,32,0,6,4,35,0
3269,2022-05-16 10:00:00,75,13,21,46,70,0,6,4,34,10
3270,2022-05-16 11:00:00,76,14,21,31,51,0,7,5,62,9
3271,2022-05-16 12:00:00,78,11,14,26,50,0,6,6,92,12
3272,2022-05-16 13:00:00,71,11,20,30,50,0,5,7,49,23
3273,2022-05-16 14:00:00,80,13,25,33,68,0,7,8,99,11
3274,2022-05-16 15:00:00,83,13,26,45,68,0,6,6,68,19
3275,2022-05-16 16:00:00,75,11,17,26,50,0,5,9,83,27
3276,2022-05-16 17:00:00,72,12,19,53,60,0,7,10,32,24
3277,2022-05-16 18:00:00,72,14,37,39,50,0,7,9,58,25
3278,2022-05-16 19:00:00,86,13,19,36,66,0,5,7,73,22
3279,2022-05-16 20:00:00,90,17,19,31,77,0,6,12,67,14
3280,2022-05-16 21:00:00,88,11,22,33,76,0,6,12,45,6
3281,2022-05-16 22:00:00,82,13,21,56,100,0,8,17,68,38
3282,2022-05-16 23:00:00,75,12,13,36,26,0,8,16,79,20
3283,2022-05-17 00:00:00,69,13,22,78,55,0,4,14,85,26
3284,2022-05-17 01:00:00,66,13,34,38,49,0,5,15,83,32
3285,2022-05-17 02:00:00,68,12,41,45,47,0,4,14,91,0
3286,2022-05-17 03:00:00,77,12,13,50,51,0,8,12,47,13
3287,2022-05-17 04:00:00,78,12,39,40,72,0,6,8,47,7
3288,2022-05-17 05:00:00,78,12,18,53,58,0,4,8,69,6
3289,2022-05-17 06:00:00,65,8,14,28,55,0,6,3,45,0
3290,2022-05-17 07:00:00,61,12,13,47,49,0,7,2,68,5
3291,2022-05-17 08:00:00,71,11,17,39,71,0,7,3,49,30
3292,2022-05-17 09:00:00,67,10,7,38,38,0,5,5,45,18
3293,2022-05-17 10:00:00,65,13,19,38,65,0,6,3,21,9
3294,2022-05-17 11:00:00,69,11,23,29,48,0,6,4,54,12
3295,2022-05-17 12:00:00,65,11,21,33,52,0,7,3,32,21
3296,2022-05-17 13:00:00,66,13,33,28,54,0,7,5,47,28
3297,2022-05-17 14:00:00,70,11,16,38,50,0,6,7,85,17
3298,2022-05-17 15:00:00,73,11,21,33,43,0,6,7,54,11
3299,2022-05-17 16:00:00,68,14,21,32,51,0,7,8,47,19
3300,2022-05-17 17:00:00,68,13,25,43,70,0,5,11,72,16
3301,2022-05-17 18:00:00,71,13,36,47,57,0,6,10,63,20
3302,2022-05-17 19:00:00,75,15,35,47,56,0,3,9,72,9
3303,2022-05-17 20:00:00,82,14,41,37,72,0,6,14,75,10
3304,2022-05-17 21:00:00,80,15,36,57,53,0,6,15,63,12
3305,2022-05-17 22:00:00,70,15,12,38,28,0,5,22,77,26
3306,2022-05-17 23:00:00,77,13,23,33,57,0,5,32,87,7
3307,2022-05-18 00:00:00,56,10,31,45,55,0,4,27,6,20
3308,2022-05-18 01:00:00,59,11,27,100,37,0,2,82,62,25
3309,2022-05-18 02:00:00,55,10,22,40,51,0,4,84,46,6
3310,2022-05-18 03:00:00,61,11,17,32,50,0,6,95,47,6
3311,2022-05-18 04:00:00,66,12,31,41,42,0,6,100,39,27
3312,2022-05-18 05:00:00,67,13,25,57,41,0,9,37,32,0
3313,2022-05-18 06:00:00,61,10,19,28,39,0,5,11,63,18
3314,2022-05-18 07:00:00,58,11,26,32,42,0,5,7,60,23
3315,2022-05-18 08:00:00,60,10,26,16,49,0,4,8,90,16
3316,2022-05-18 09:00:00,63,8,12,17,32,0,4,8,60,15
3317,2022-05-18 10:00:00,60,12,28,31,63,0,4,14,50,19
3318,2022-05-18 11:00:00,59,11,19,19,41,0,5,16,47,20
3319,2022-05-18 12:00:00,66,11,41,18,43,0,6,21,73,8
3320,2022-05-18 13:00:00,64,11,28,23,40,0,6,15,58,14
3321,2022-05-18 14:00:00,76,12,18,38,53,0,6,13,77,28
3322,2022-05-18 15:00:00,77,14,48,49,63,0,5,8,55,28
3323,2022-05-18 16:00:00,81,14,39,43,50,0,5,11,58,7
3324,2022-05-18 17:00:00,75,14,18,28,60,0,6,9,67,27
3325,2022-05-18 18:00:00,81,14,27,44,64,0,6,11,49,29
3326,2022-05-18 19:00:00,82,14,26,55,62,0,7,12,50,37
3327,2022-05-18 20:00:00,97,15,31,42,44,0,7,8,55,15
3328,2022-05-18 21:00:00,80,15,26,48,57,0,6,15,81,22
3329,2022-05-18 22:00:00,82,15,44,39,44,0,7,15,46,24
3330,2022-05-18 23:00:00,78,15,29,36,45,0,7,17,53,7
3331,2022-05-19 00:00:00,70,13,32,61,34,0,4,18,59,14
3332,2022-05-19 01:00:00,67,10,31,47,38,0,3,13,57,13
3333,2022-05-19 02:00:00,74,14,29,32,53,0,5,15,53,0
3334,2022-05-19 03:00:00,70,13,29,53,40,0,5,13,33,14
3335,2022-05-19 04:00:00,68,12,32,39,64,0,5,10,100,14
3336,2022-05-19 05:00:00,71,11,31,57,36,0,6,10,45,7
3337,2022-05-19 06:00:00,64,12,39,31,47,0,4,5,76,6
3338,2022-05-19 07:00:00,66,10,13,24,59,0,4,4,38,0
3339,2022-05-19 08:00:00,63,12,16,40,42,0,3,5,38,11
3340,2022-05-19 09:00:00,64,10,10,40,55,0,3,4,71,10
3341,2022-05-19 10:00:00,65,12,17,44,46,0,3,4,79,5
3342,2022-05-19 11:00:00,68,12,13,29,49,0,6,6,50,14
3343,2022-05-19 12:00:00,72,10,8,31,59,0,6,5,54,17
3344,2022-05-19 13:00:00,64,10,21,54,44,0,5,7,47,20
3345,2022-05-19 14:00:00,72,10,26,34,72,0,4,10,84,20
3346,2022-05-19 15:00:00,66,11,20,31,51,0,5,6,56,8
3347,2022-05-19 16:00:00,69,12,17,28,51,0,5,11,61,18
3348,2022-05-19 17:00:00,66,11,28,45,54,0,4,7,66,11
3349,2022-05-19 18:00:00,70,12,26,41,38,0,6,13,72,24
3350,2022-05-19 19:00:00,69,10,23,41,46,0,5,10,48,21
3351,2022-05-19 20:00:00,79,14,27,58,51,0,7,14,61,13
3352,2022-05-19 21:00:00,69,9,19,57,63,0,4,13,61,5
3353,2022-05-19 22:00:00,66,11,27,61,48,0,3,19,51,23
3354,2022-05-19 23:00:00,62,12,23,41,36,0,6,25,47,6
3355,2022-05-20 00:00:00,58,8,17,37,44,0,3,25,98,12
3356,2022-05-20 01:00:00,56,10,8,53,43,0,2,71,67,12
3357,2022-05-20 02:00:00,58,9,19,44,36,0,3,92,34,12
3358,2022-05-20 03:00:00,54,10,31,14,40,0,4,95,29,24
3359,2022-05-20 04:00:00,61,13,26,58,50,0,6,82,47,24
3360,2022-05-20 05:00:00,60,12,35,41,40,0,7,26,61,12
3361,2022-05-20 06:00:00,59,9,17,46,50,0,7,14,46,21
3362,2022-05-20 07:00:00,52,12,15,35,36,0,6,8,75,10
3363,2022-05-20 08:00:00,61,11,35,36,41,0,4,7,63,15
3364,2022-05-20 09:00:00,57,10,24,54,44,0,5,6,74,24
3365,2022-05-20 10:00:00,59,9,13,30,35,0,4,13,31,14
3366,2022-05-20 11:00:00,53,9,19,34,41,0,3,14,81,4
3367,2022-05-20 12:00:00,55,10,23,33,44,0,7,15,45,4
3368,2022-05-20 13:00:00,58,10,17,28,41,0,5,14,60,22
3369,2022-05-20 14:00:00,64,10,27,37,31,0,4,12,66,18
3370,2022-05-20 15:00:00,67,13,34,52,47,0,3,10,66,14
3371,2022-05-20 16:00:00,71,13,25,40,59,0,4,9,62,30
3372,2022-05-20 17:00:00,71,11,37,36,57,0,6,10,38,8
3373,2022-05-20 18:00:00,74,12,26,54,38,0,5,10,61,13
3374,2022-05-20 19:00:00,69,14,23,26,71,0,5,12,82,18
3375,2022-05-20 20:00:00,76,11,34,37,69,0,7,12,62,10
3376,2022-05-20 21:00:00,72,12,18,29,30,0,6,13,47,11
3377,2022-05-20 22:00:00,70,11,25,35,31,0,6,12,70,6
3378,2022-05-20 23:00:00,62,9,28,34,36,0,5,16,57,0
3379,2022-05-21 00:00:00,51,9,15,62,61,0,4,19,82,6
3380,2022-05-21 00:00:00,58,11,19,78,68,0,2,10,74,6
3381,2022-05-21 01:00:00,62,9,23,46,71,0,3,9,39,11
3382,2022-05-21 02:00:00,61,9,19,66,50,0,2,9,22,6
3383,2022-05-21 03:00:00,62,7,31,55,25,0,3,10,39,17
3384,2022-05-21 04:00:00,63,11,32,36,57,0,4,8,75,23
3385,2022-05-21 05:00:00,63,9,8,46,52,0,2,5,60,6
3386,2022-05-21 06:00:00,60,9,22,44,50,0,2,4,26,11
3387,2022-05-21 07:00:00,55,11,18,36,63,0,2,3,37,0
3388,2022-05-21 08:00:00,56,10,28,38,37,0,3,3,65,10
3389,2022-05-21 09:00:00,54,9,20,43,49,2,3,2,57,9
3390,2022-05-21 10:00:00,54,12,28,34,52,0,2,2,27,18
3391,2022-05-21 11:00:00,63,10,18,55,29,0,2,3,34,21
3392,2022-05-21 12:00:00,58,11,22,41,47,0,3,6,47,12
3393,2022-05-21 13:00:00,62,10,33,36,44,0,3,4,55,26
3394,2022-05-21 14:00:00,60,9,20,37,39,0,3,6,50,14
3395,2022-05-21 15:00:00,59,13,25,52,62,0,3,6,75,7
3396,2022-05-21 16:00:00,58,10,18,41,46,0,2,7,52,19
3397,2022-05-21 17:00:00,57,10,22,38,52,0,2,6,43,8
3398,2022-05-21 18:00:00,65,10,18,54,37,0,3,8,52,9
3399,2022-05-21 19:00:00,63,12,23,69,58,0,2,7,56,14
3400,2022-05-21 20:00:00,65,11,4,45,57,0,2,8,40,5
3401,2022-05-21 21:00:00,66,12,22,52,61,0,3,8,48,16
3402,2022-05-21 22:00:00,62,11,38,50,66,0,2,12,66,18
3403,2022-05-21 23:00:00,63,10,13,30,53,0,1,26,55,19
3404,2022-05-22 00:00:00,52,8,18,62,37,0,3,57,45,6
3405,2022-05-22 01:00:00,55,9,22,49,52,0,2,60,64,6
3406,2022-05-22 02:00:00,54,10,5,40,47,0,1,80,79,20
3407,2022-05-22 03:00:00,46,6,14,31,61,0,2,44,46,13
3408,2022-05-22 04:00:00,51,10,19,37,30,0,2,20,55,0
3409,2022-05-22 05:00:00,59,12,28,36,38,0,3,11,54,13
3410,2022-05-22 06:00:00,58,13,17,55,41,0,2,7,37,6
3411,2022-05-22 07:00:00,50,7,29,48,42,0,3,5,41,18
3412,2022-05-22 08:00:00,62,10,24,42,46,0,3,3,85,11
3413,2022-05-22 09:00:00,58,10,15,18,39,0,3,4,33,11
3414,2022-05-22 10:00:00,62,10,22,32,43,0,2,6,42,5
3415,2022-05-22 11:00:00,56,10,27,23,49,0,3,5,20,10
3416,2022-05-22 12:00:00,59,9,16,31,35,0,2,7,37,18
3417,2022-05-22 13:00:00,54,9,36,32,83,0,3,8,34,13
3418,2022-05-22 14:00:00,60,10,38,43,51,0,1,8,43,4
3419,2022-05-22 15:00:00,58,10,27,44,35,0,2,6,19,12
3420,2022-05-22 16:00:00,55,11,29,43,37,0,2,7,34,27
3421,2022-05-22 17:00:00,54,8,35,47,65,0,2,6,31,0
3422,2022-05-22 18:00:00,68,11,33,46,44,0,4,7,63,17
3423,2022-05-22 19:00:00,65,9,22,60,65,0,4,8,56,13
3424,2022-05-22 20:00:00,65,12,40,48,50,0,3,8,61,10
3425,2022-05-22 21:00:00,68,12,42,32,76,0,2,9,64,22
3426,2022-05-22 22:00:00,66,9,34,73,44,0,3,10,48,18
3427,2022-05-22 23:00:00,58,10,41,37,49,0,2,10,34,26
3428,2022-05-23 00:00:00,57,10,56,40,32,0,2,13,55,6
3429,2022-05-23 01:00:00,57,9,28,75,61,0,3,11,49,12
3430,2022-05-23 02:00:00,55,10,37,55,62,0,3,10,50,24
3431,2022-05-23 03:00:00,61,11,17,52,40,0,2,9,36,18
3432,2022-05-23 04:00:00,62,9,4,52,56,0,1,6,51,0
3433,2022-05-23 05:00:00,64,11,16,57,30,0,2,3,60,23
3434,2022-05-23 06:00:00,62,13,25,36,46,0,3,4,27,0
3435,2022-05-23 07:00:00,64,8,13,41,45,0,4,2,20,10
3436,2022-05-23 08:00:00,61,11,10,24,39,0,3,2,50,33
3437,2022-05-23 09:00:00,62,12,19,36,40,0,4,3,38,9
3438,2022-05-23 10:00:00,67,13,21,50,37,0,1,2,37,39
3439,2022-05-23 11:00:00,63,11,22,42,36,0,2,3,29,12
3440,2022-05-23 12:00:00,63,9,23,42,45,0,2,4,38,4
3441,2022-05-23 13:00:00,63,12,22,32,47,0,2,4,33,10
3442,2022-05-23 14:00:00,71,13,24,44,46,0,3,6,50,17
3443,2022-05-23 15:00:00,73,11,15,50,50,0,3,6,85,39
3444,2022-05-23 16:00:00,68,12,28,54,52,0,3,5,46,0
3445,2022-05-23 17:00:00,68,10,21,46,64,0,2,6,44,19
3446,2022-05-23 18:00:00,66,12,30,39,52,0,2,6,37,23
3447,2022-05-23 19:00:00,76,15,34,44,56,0,2,7,30,29
3448,2022-05-23 20:00:00,100,15,25,56,70,0,3,7,34,5
3449,2022-05-23 21:00:00,79,15,22,41,60,0,4,10,100,16
3450,2022-05-23 22:00:00,77,11,21,38,54,0,3,15,89,36
3451,2022-05-23 23:00:00,71,10,13,58,71,0,2,19,79,25
3452,2022-05-24 00:00:00,71,11,21,52,54,0,2,26,32,12
3453,2022-05-24 01:00:00,66,10,20,62,49,0,1,45,98,6
3454,2022-05-24 02:00:00,72,10,29,51,42,0,2,61,44,0
3455,2022-05-24 03:00:00,65,10,21,44,47,0,4,66,67,25
3456,2022-05-24 04:00:00,66,14,25,43,43,0,1,48,63,24
3457,2022-05-24 05:00:00,67,11,16,49,33,0,2,15,36,6
3458,2022-05-24 06:00:00,61,13,18,59,64,0,3,6,52,21
3459,2022-05-24 07:00:00,61,11,17,80,51,0,3,3,46,0
3460,2022-05-24 08:00:00,60,9,33,34,41,0,2,5,65,14
3461,2022-05-24 09:00:00,53,10,28,26,58,0,3,5,58,5
3462,2022-05-24 10:00:00,70,10,25,66,69,0,2,7,37,18
3463,2022-05-24 11:00:00,62,11,22,63,55,0,2,14,48,12
3464,2022-05-24 12:00:00,68,11,12,35,57,0,2,12,48,7
3465,2022-05-24 13:00:00,66,10,7,57,53,0,3,10,55,11
3466,2022-05-24 14:00:00,75,12,23,53,59,0,2,7,60,18
3467,2022-05-24 15:00:00,75,12,14,52,73,0,4,7,48,7
3468,2022-05-24 16:00:00,74,12,20,26,70,0,3,7,46,4
3469,2022-05-24 17:00:00,75,13,8,70,46,0,2,9,56,24
3470,2022-05-24 18:00:00,69,12,26,47,59,0,2,8,33,8
3471,2022-05-24 19:00:00,81,14,33,53,51,0,4,5,69,13
3472,2022-05-24 20:00:00,79,12,12,62,61,0,4,9,48,14
3473,2022-05-24 21:00:00,76,15,14,48,47,0,4,9,65,16
3474,2022-05-24 22:00:00,71,8,12,59,41,0,3,9,46,12
3475,2022-05-24 23:00:00,69,9,25,65,31,0,2,12,38,13
3476,2022-05-25 00:00:00,51,7,20,54,58,0,2,14,31,6
3477,2022-05-25 01:00:00,60,11,26,60,35,0,2,10,53,0
3478,2022-05-25 02:00:00,57,7,15,41,43,0,2,10,54,18
3479,2022-05-25 03:00:00,63,10,16,56,49,0,1,9,51,13
3480,2022-05-25 04:00:00,62,9,12,39,87,0,2,9,82,13
3481,2022-05-25 05:00:00,70,11,12,20,43,0,3,5,30,6
3482,2022-05-25 06:00:00,62,13,14,59,39,0,2,2,26,5
3483,2022-05-25 07:00:00,56,9,23,20,37,0,2,3,57,0
3484,2022-05-25 08:00:00,61,11,13,38,46,0,2,2,31,10
3485,2022-05-25 09:00:00,57,9,15,26,40,0,2,3,73,0
3486,2022-05-25 10:00:00,63,12,9,48,55,0,2,4,47,14
3487,2022-05-25 11:00:00,57,10,19,40,28,0,2,3,59,21
3488,2022-05-25 12:00:00,60,10,10,57,51,0,2,5,30,11
3489,2022-05-25 13:00:00,56,12,19,53,45,0,3,6,74,0
3490,2022-05-25 14:00:00,59,13,30,55,48,0,3,5,57,14
3491,2022-05-25 15:00:00,59,10,10,43,49,0,2,6,39,15
3492,2022-05-25 16:00:00,62,10,19,74,58,0,3,5,90,11
3493,2022-05-25 17:00:00,62,10,17,26,61,0,3,7,35,19
3494,2022-05-25 18:00:00,63,13,34,44,49,0,3,6,76,12
3495,2022-05-25 19:00:00,66,13,36,53,49,0,2,7,26,17
3496,2022-05-25 20:00:00,69,12,50,53,53,0,3,7,54,5
3497,2022-05-25 21:00:00,73,12,31,40,39,0,2,10,91,0
3498,2022-05-25 22:00:00,65,10,35,16,83,0,2,17,42,6
3499,2022-05-25 23:00:00,58,12,36,67,53,0,3,30,93,6
3500,2022-05-26 00:00:00,47,8,50,46,57,0,2,59,42,18
3501,2022-05-26 01:00:00,51,8,42,100,22,0,2,65,89,24
3502,2022-05-26 02:00:00,49,8,24,46,39,0,3,93,68,6
3503,2022-05-26 03:00:00,49,8,33,43,54,0,2,100,32,19
3504,2022-05-26 04:00:00,54,9,12,26,47,0,3,27,45,0
3505,2022-05-26 05:00:00,62,8,24,50,64,0,2,12,43,0
3506,2022-05-26 06:00:00,67,12,36,19,53,0,4,6,28,11
3507,2022-05-26 07:00:00,51,9,34,46,51,0,2,6,84,0
3508,2022-05-26 08:00:00,66,13,20,56,82,0,2,5,67,15
3509,2022-05-26 09:00:00,62,16,38,57,100,0,3,7,59,15
3510,2022-05-26 10:00:00,62,11,21,41,74,0,2,9,42,14
3511,2022-05-26 11:00:00,63,14,24,37,53,0,2,10,42,0
3512,2022-05-26 12:00:00,61,13,29,41,62,0,3,10,49,4
3513,2022-05-26 13:00:00,75,15,15,31,55,0,3,8,53,0
3514,2022-05-26 14:00:00,71,15,36,48,88,0,3,7,46,11
3515,2022-05-26 15:00:00,69,12,32,36,62,0,2,7,50,8
3516,2022-05-26 16:00:00,67,14,28,29,50,0,3,6,51,4
3517,2022-05-26 17:00:00,67,13,34,44,75,0,2,7,24,16
3518,2022-05-26 18:00:00,71,12,41,40,85,0,2,5,51,21
3519,2022-05-26 19:00:00,66,13,14,33,76,0,2,9,49,4
3520,2022-05-26 20:00:00,74,16,28,43,90,0,3,7,83,5
3521,2022-05-26 21:00:00,76,15,25,75,55,0,3,10,44,17
3522,2022-05-26 22:00:00,62,14,16,53,60,0,3,9,79,24
3523,2022-05-26 23:00:00,55,12,8,47,52,0,3,11,51,13
3524,2022-05-27 00:00:00,60,12,12,71,53,0,3,12,86,12
3525,2022-05-27 01:00:00,57,15,38,64,70,0,3,14,59,6
3526,2022-05-27 02:00:00,65,13,0,37,36,0,3,11,80,25
3527,2022-05-27 03:00:00,56,18,16,47,52,0,3,10,57,6
3528,2022-05-27 04:00:00,62,17,25,44,59,0,3,15,59,6
3529,2022-05-27 05:00:00,72,17,28,38,67,0,3,9,68,6
3530,2022-05-27 06:00:00,63,16,25,34,70,0,5,5,44,17
3531,2022-05-27 07:00:00,59,14,10,50,75,2,2,3,40,5
3532,2022-05-27 08:00:00,60,15,26,31,69,0,4,2,56,15
3533,2022-05-27 09:00:00,62,14,6,71,55,0,3,3,30,5
3534,2022-05-27 10:00:00,69,16,12,38,57,2,3,4,33,14
3535,2022-05-27 11:00:00,62,13,14,50,70,0,4,4,26,9
3536,2022-05-27 12:00:00,64,13,16,38,46,0,2,7,61,8
3537,2022-05-27 13:00:00,62,14,27,50,54,0,3,7,66,8
3538,2022-05-27 14:00:00,61,11,24,66,58,0,2,6,68,8
3539,2022-05-27 15:00:00,67,13,19,26,52,0,2,9,68,4
3540,2022-05-27 16:00:00,64,14,30,35,48,0,3,7,59,12
3541,2022-05-27 17:00:00,72,13,13,49,70,0,3,8,77,16
3542,2022-05-27 18:00:00,66,14,20,50,64,0,4,12,52,13
3543,2022-05-27 19:00:00,75,17,42,54,82,0,3,9,57,5
3544,2022-05-27 20:00:00,79,17,39,41,64,0,5,10,45,10
3545,2022-05-27 21:00:00,80,18,33,69,73,0,3,12,91,11
3546,2022-05-27 22:00:00,65,14,36,42,100,0,3,19,44,6
3547,2022-05-27 23:00:00,63,12,21,51,77,0,3,27,67,7
3548,2022-05-28 00:00:00,69,16,26,55,64,0,2,65,54,0
3549,2022-05-28 00:00:00,78,14,29,60,36,0,1,50,56,0
3550,2022-05-28 01:00:00,70,13,38,40,30,0,3,58,41,19
3551,2022-05-28 02:00:00,65,13,28,50,23,0,1,100,42,20
3552,2022-05-28 03:00:00,65,13,19,61,18,0,2,58,28,0
3553,2022-05-28 04:00:00,66,13,20,31,24,0,2,30,57,7
3554,2022-05-28 05:00:00,73,14,14,35,28,0,1,13,26,7
3555,2022-05-28 06:00:00,74,15,32,53,35,0,2,7,100,13
3556,2022-05-28 07:00:00,71,14,13,50,29,0,2,5,57,18
3557,2022-05-28 08:00:00,65,13,17,31,25,0,2,3,68,6
3558,2022-05-28 09:00:00,68,13,32,47,18,0,1,4,41,0
3559,2022-05-28 10:00:00,67,13,24,46,35,0,2,6,46,16
3560,2022-05-28 11:00:00,66,13,22,42,19,0,1,7,69,0
3561,2022-05-28 12:00:00,70,13,20,43,17,0,1,8,29,14
3562,2022-05-28 13:00:00,68,12,42,58,27,0,2,9,33,13
3563,2022-05-28 14:00:00,67,12,50,53,31,0,2,10,41,4
3564,2022-05-28 15:00:00,64,12,28,40,25,0,1,10,46,13
3565,2022-05-28 16:00:00,67,12,16,67,33,0,1,9,46,13
3566,2022-05-28 17:00:00,67,12,19,51,16,0,2,7,51,0
3567,2022-05-28 18:00:00,64,12,16,69,42,0,2,7,29,9
3568,2022-05-28 19:00:00,54,10,16,46,31,0,1,7,27,9
3569,2022-05-28 20:00:00,66,12,28,35,37,0,2,7,19,5
3570,2022-05-28 21:00:00,61,12,11,72,43,0,2,7,47,10
3571,2022-05-28 22:00:00,70,13,27,35,42,0,2,9,80,12
3572,2022-05-28 23:00:00,62,12,14,57,25,0,3,9,52,33
3573,2022-05-29 00:00:00,61,12,20,89,40,0,2,12,82,7
3574,2022-05-29 01:00:00,59,11,15,58,26,0,2,13,94,7
3575,2022-05-29 02:00:00,58,11,15,68,22,0,1,12,34,27
3576,2022-05-29 03:00:00,56,10,15,95,19,0,2,10,56,7
3577,2022-05-29 04:00:00,58,11,10,62,22,0,2,6,64,21
3578,2022-05-29 05:00:00,60,12,10,35,7,0,1,5,55,21
3579,2022-05-29 06:00:00,63,12,33,33,26,0,2,3,52,0
3580,2022-05-29 07:00:00,63,13,26,53,31,0,3,2,73,0
3581,2022-05-29 08:00:00,66,12,46,61,28,0,1,2,67,12
3582,2022-05-29 09:00:00,62,12,37,56,40,0,2,2,53,17
3583,2022-05-29 10:00:00,62,12,20,45,26,0,2,2,17,16
3584,2022-05-29 11:00:00,62,12,29,44,28,0,2,3,41,10
3585,2022-05-29 12:00:00,64,11,0,42,24,0,2,4,29,14
3586,2022-05-29 13:00:00,62,12,22,36,26,0,1,4,23,13
3587,2022-05-29 14:00:00,61,11,18,43,30,0,2,5,42,8
3588,2022-05-29 15:00:00,61,11,27,46,27,0,1,4,34,12
3589,2022-05-29 16:00:00,64,11,21,67,40,0,2,4,54,8
3590,2022-05-29 17:00:00,64,12,33,37,35,0,2,4,26,21
3591,2022-05-29 18:00:00,66,12,41,61,36,0,2,4,28,9
3592,2022-05-29 19:00:00,71,13,17,45,36,0,3,6,44,19
3593,2022-05-29 20:00:00,77,13,22,45,32,0,2,6,51,10
3594,2022-05-29 21:00:00,76,13,25,72,40,0,2,6,45,17
3595,2022-05-29 22:00:00,70,13,18,100,14,0,3,7,49,12
3596,2022-05-29 23:00:00,62,11,38,62,41,0,3,7,32,26
3597,2022-05-30 00:00:00,59,11,18,88,25,0,2,7,94,0
3598,2022-05-30 01:00:00,58,10,13,84,24,0,2,8,60,6
3599,2022-05-30 02:00:00,63,12,26,66,23,0,3,6,24,6
3600,2022-05-30 03:00:00,64,12,17,89,30,0,2,8,90,6
3601,2022-05-30 04:00:00,68,13,26,40,32,0,3,5,72,18
3602,2022-05-30 05:00:00,72,14,21,55,27,0,5,3,46,0
3603,2022-05-30 06:00:00,74,14,30,49,35,0,3,2,67,10
3604,2022-05-30 07:00:00,72,13,24,60,19,0,1,2,34,29
